in s,C1 in V
4.95360E-05,-2.24355E-01
4.95400E-05,-2.19434E-01
4.95440E-05,-2.20254E-01
4.95480E-05,-2.22715E-01
4.95520E-05,-2.18613E-01
4.95560E-05,-2.14512E-01
4.95600E-05,-2.16973E-01
4.95640E-05,-2.13691E-01
4.95680E-05,-2.13691E-01
4.95720E-05,-2.13691E-01
4.95760E-05,-2.09590E-01
4.95800E-05,-2.07949E-01
4.95840E-05,-2.08770E-01
4.95880E-05,-2.04668E-01
4.95920E-05,-2.05488E-01
4.95960E-05,-2.04668E-01
4.96000E-05,-2.02207E-01
4.96040E-05,-2.02207E-01
4.96080E-05,-1.99746E-01
4.96120E-05,-2.01387E-01
4.96160E-05,-1.96465E-01
4.96200E-05,-1.98105E-01
4.96240E-05,-1.94824E-01
4.96280E-05,-1.90723E-01
4.96320E-05,-1.92363E-01
4.96360E-05,-1.91543E-01
4.96400E-05,-1.89082E-01
4.96440E-05,-1.86621E-01
4.96480E-05,-1.87441E-01
4.96520E-05,-1.84980E-01
4.96560E-05,-1.83340E-01
4.96600E-05,-1.83340E-01
4.96640E-05,-1.81699E-01
4.96680E-05,-1.78418E-01
4.96720E-05,-1.79238E-01
4.96760E-05,-1.77598E-01
4.96800E-05,-1.73496E-01
4.96840E-05,-1.73496E-01
4.96880E-05,-1.72676E-01
4.96920E-05,-1.68574E-01
4.96960E-05,-1.67754E-01
4.97000E-05,-1.70215E-01
4.97040E-05,-1.62832E-01
4.97080E-05,-1.66113E-01
4.97120E-05,-1.62832E-01
4.97160E-05,-1.61191E-01
4.97200E-05,-1.59551E-01
4.97240E-05,-1.57910E-01
4.97280E-05,-1.57090E-01
4.97320E-05,-1.57090E-01
4.97360E-05,-1.54629E-01
4.97400E-05,-1.53809E-01
4.97440E-05,-1.52168E-01
4.97480E-05,-1.47246E-01
4.97520E-05,-1.50527E-01
4.97560E-05,-1.43965E-01
4.97600E-05,-1.44785E-01
4.97640E-05,-1.42324E-01
4.97680E-05,-1.39043E-01
4.97720E-05,-1.41504E-01
4.97760E-05,-1.40684E-01
4.97800E-05,-1.38223E-01
4.97840E-05,-1.38223E-01
4.97880E-05,-1.36582E-01
4.97920E-05,-1.33301E-01
4.97960E-05,-1.31660E-01
4.98000E-05,-1.30020E-01
4.98040E-05,-1.27559E-01
4.98080E-05,-1.27559E-01
4.98120E-05,-1.24277E-01
4.98160E-05,-1.23457E-01
4.98200E-05,-1.25098E-01
4.98240E-05,-1.20996E-01
4.98280E-05,-1.19355E-01
4.98320E-05,-1.17715E-01
4.98360E-05,-1.17715E-01
4.98400E-05,-1.16074E-01
4.98440E-05,-1.16074E-01
4.98480E-05,-1.10332E-01
4.98520E-05,-1.10332E-01
4.98560E-05,-1.06230E-01
4.98600E-05,-1.07051E-01
4.98640E-05,-1.02129E-01
4.98680E-05,-1.06230E-01
4.98720E-05,-1.01309E-01
4.98760E-05,-9.96680E-02
4.98800E-05,-9.72070E-02
4.98840E-05,-9.63867E-02
4.98880E-05,-9.39258E-02
4.98920E-05,-9.31055E-02
4.98960E-05,-9.06445E-02
4.99000E-05,-9.06445E-02
4.99040E-05,-8.90039E-02
4.99080E-05,-8.57227E-02
4.99120E-05,-8.57227E-02
4.99160E-05,-8.40820E-02
4.99200E-05,-8.08008E-02
4.99240E-05,-7.91602E-02
4.99280E-05,-7.58789E-02
4.99320E-05,-7.91602E-02
4.99360E-05,-7.42383E-02
4.99400E-05,-7.17773E-02
4.99440E-05,-7.17773E-02
4.99480E-05,-7.34180E-02
4.99520E-05,-6.68555E-02
4.99560E-05,-6.68555E-02
4.99600E-05,-6.27539E-02
4.99640E-05,-6.35742E-02
4.99680E-05,-6.19336E-02
4.99720E-05,-5.94727E-02
4.99760E-05,-5.78320E-02
4.99800E-05,-5.70117E-02
4.99840E-05,-5.20898E-02
4.99880E-05,-5.37305E-02
4.99920E-05,-5.29102E-02
4.99960E-05,-4.79883E-02
5.00000E-05,-4.96289E-02
5.00040E-05,-4.63477E-02
5.00080E-05,-4.55273E-02
5.00120E-05,-4.30664E-02
5.00160E-05,-3.97852E-02
5.00200E-05,-4.06055E-02
5.00240E-05,-3.81445E-02
5.00280E-05,-3.65039E-02
5.00320E-05,-3.56836E-02
5.00360E-05,-3.32227E-02
5.00400E-05,-3.07617E-02
5.00440E-05,-2.91211E-02
5.00480E-05,-2.66602E-02
5.00520E-05,-2.74805E-02
5.00560E-05,-2.41992E-02
5.00600E-05,-2.25586E-02
5.00640E-05,-2.33789E-02
5.00680E-05,-2.09180E-02
5.00720E-05,-1.84570E-02
5.00760E-05,-1.68164E-02
5.00800E-05,-1.43555E-02
5.00840E-05,-1.27148E-02
5.00880E-05,-9.43359E-03
5.00920E-05,-9.43359E-03
5.00960E-05,-7.79297E-03
5.01000E-05,-6.97266E-03
5.01040E-05,-5.33203E-03
5.01080E-05,-3.69141E-03
5.01120E-05,-4.10156E-04
5.01160E-05,-2.05078E-03
5.01200E-05,1.23047E-03
5.01240E-05,2.05078E-03
5.01280E-05,4.51172E-03
5.01320E-05,8.61328E-03
5.01360E-05,9.43359E-03
5.01400E-05,8.61328E-03
5.01440E-05,1.18945E-02
5.01480E-05,1.43555E-02
5.01520E-05,1.35352E-02
5.01560E-05,1.59961E-02
5.01600E-05,2.25586E-02
5.01640E-05,2.00977E-02
5.01680E-05,1.92773E-02
5.01720E-05,2.41992E-02
5.01760E-05,2.50195E-02
5.01800E-05,2.50195E-02
5.01840E-05,2.74805E-02
5.01880E-05,3.07617E-02
5.01920E-05,2.99414E-02
5.01960E-05,3.32227E-02
5.02000E-05,3.56836E-02
5.02040E-05,3.81445E-02
5.02080E-05,3.81445E-02
5.02120E-05,3.81445E-02
5.02160E-05,4.22461E-02
5.02200E-05,4.30664E-02
5.02240E-05,4.38867E-02
5.02280E-05,4.63477E-02
5.02320E-05,5.12695E-02
5.02360E-05,5.04492E-02
5.02400E-05,5.20898E-02
5.02440E-05,5.29102E-02
5.02480E-05,5.61914E-02
5.02520E-05,5.61914E-02
5.02560E-05,5.70117E-02
5.02600E-05,5.78320E-02
5.02640E-05,6.02930E-02
5.02680E-05,6.19336E-02
5.02720E-05,6.35742E-02
5.02760E-05,6.60352E-02
5.02800E-05,7.01367E-02
5.02840E-05,7.01367E-02
5.02880E-05,7.25977E-02
5.02920E-05,7.25977E-02
5.02960E-05,7.42383E-02
5.03000E-05,7.50586E-02
5.03040E-05,7.75195E-02
5.03080E-05,7.83398E-02
5.03120E-05,8.16211E-02
5.03160E-05,8.32617E-02
5.03200E-05,8.57227E-02
5.03240E-05,8.40820E-02
5.03280E-05,8.90039E-02
5.03320E-05,8.90039E-02
5.03360E-05,8.98242E-02
5.03400E-05,9.31055E-02
5.03440E-05,9.39258E-02
5.03480E-05,9.63867E-02
5.03520E-05,9.88477E-02
5.03560E-05,1.00488E-01
5.03600E-05,1.00488E-01
5.03640E-05,1.01309E-01
5.03680E-05,1.02129E-01
5.03720E-05,1.04590E-01
5.03760E-05,1.07871E-01
5.03800E-05,1.08691E-01
5.03840E-05,1.10332E-01
5.03880E-05,1.13613E-01
5.03920E-05,1.11973E-01
5.03960E-05,1.16074E-01
5.04000E-05,1.16895E-01
5.04040E-05,1.17715E-01
5.04080E-05,1.21816E-01
5.04120E-05,1.20996E-01
5.04160E-05,1.21816E-01
5.04200E-05,1.25918E-01
5.04240E-05,1.25918E-01
5.04280E-05,1.28379E-01
5.04320E-05,1.29199E-01
5.04360E-05,1.30020E-01
5.04400E-05,1.33301E-01
5.04440E-05,1.34941E-01
5.04480E-05,1.34941E-01
5.04520E-05,1.39043E-01
5.04560E-05,1.38223E-01
5.04600E-05,1.41504E-01
5.04640E-05,1.43145E-01
5.04680E-05,1.43965E-01
5.04720E-05,1.43965E-01
5.04760E-05,1.46426E-01
5.04800E-05,1.48887E-01
5.04840E-05,1.50527E-01
5.04880E-05,1.49707E-01
5.04920E-05,1.55449E-01
5.04960E-05,1.54629E-01
5.05000E-05,1.54629E-01
5.05040E-05,1.57090E-01
5.05080E-05,1.58730E-01
5.05120E-05,1.60371E-01
5.05160E-05,1.61191E-01
5.05200E-05,1.60371E-01
5.05240E-05,1.67754E-01
5.05280E-05,1.66113E-01
5.05320E-05,1.67754E-01
5.05360E-05,1.66934E-01
5.05400E-05,1.70215E-01
5.05440E-05,1.71855E-01
5.05480E-05,1.72676E-01
5.05520E-05,1.73496E-01
5.05560E-05,1.75137E-01
5.05600E-05,1.76777E-01
5.05640E-05,1.80059E-01
5.05680E-05,1.80879E-01
5.05720E-05,1.80879E-01
5.05760E-05,1.83340E-01
5.05800E-05,1.84980E-01
5.05840E-05,1.85801E-01
5.05880E-05,1.86621E-01
5.05920E-05,1.86621E-01
5.05960E-05,1.89902E-01
5.06000E-05,1.90723E-01
5.06040E-05,1.95645E-01
5.06080E-05,1.93184E-01
5.06120E-05,1.94824E-01
5.06160E-05,1.96465E-01
5.06200E-05,2.01387E-01
5.06240E-05,2.00566E-01
5.06280E-05,2.01387E-01
5.06320E-05,2.02207E-01
5.06360E-05,2.02207E-01
5.06400E-05,2.05488E-01
5.06440E-05,2.06309E-01
5.06480E-05,2.09590E-01
5.06520E-05,2.10410E-01
5.06560E-05,2.10410E-01
5.06600E-05,2.11230E-01
5.06640E-05,2.13691E-01
5.06680E-05,2.13691E-01
5.06720E-05,2.15332E-01
5.06760E-05,2.16973E-01
5.06800E-05,2.18613E-01
5.06840E-05,2.20254E-01
5.06880E-05,2.22715E-01
5.06920E-05,2.24355E-01
5.06960E-05,2.22715E-01
5.07000E-05,2.25176E-01
5.07040E-05,2.25996E-01
5.07080E-05,2.30098E-01
5.07120E-05,2.27637E-01
5.07160E-05,2.30918E-01
5.07200E-05,2.32559E-01
5.07240E-05,2.30098E-01
5.07280E-05,2.31738E-01
5.07320E-05,2.35020E-01
5.07360E-05,2.34199E-01
5.07400E-05,2.36660E-01
5.07440E-05,2.39121E-01
5.07480E-05,2.38301E-01
5.07520E-05,2.39941E-01
5.07560E-05,2.44043E-01
5.07600E-05,2.43223E-01
5.07640E-05,2.43223E-01
5.07680E-05,2.44863E-01
5.07720E-05,2.45684E-01
5.07760E-05,2.50605E-01
5.07800E-05,2.45684E-01
5.07840E-05,2.52246E-01
5.07880E-05,2.48145E-01
5.07920E-05,2.53887E-01
5.07960E-05,2.53887E-01
5.08000E-05,2.53066E-01
5.08040E-05,2.55527E-01
5.08080E-05,2.57988E-01
5.08120E-05,2.55527E-01
5.08160E-05,2.58809E-01
5.08200E-05,2.61270E-01
5.08240E-05,2.62910E-01
5.08280E-05,2.58809E-01
5.08320E-05,2.62910E-01
5.08360E-05,2.62910E-01
5.08400E-05,2.67012E-01
5.08440E-05,2.65371E-01
5.08480E-05,2.66191E-01
5.08520E-05,2.67012E-01
5.08560E-05,2.67832E-01
5.08600E-05,2.70293E-01
5.08640E-05,2.71934E-01
5.08680E-05,2.71934E-01
5.08720E-05,2.74395E-01
5.08760E-05,2.71113E-01
5.08800E-05,2.73574E-01
5.08840E-05,2.77676E-01
5.08880E-05,2.78496E-01
5.08920E-05,2.79316E-01
5.08960E-05,2.80957E-01
5.09000E-05,2.82598E-01
5.09040E-05,2.79316E-01
5.09080E-05,2.85059E-01
5.09120E-05,2.85879E-01
5.09160E-05,2.82598E-01
5.09200E-05,2.85059E-01
5.09240E-05,2.86699E-01
5.09280E-05,2.85059E-01
5.09320E-05,2.87520E-01
5.09360E-05,2.89160E-01
5.09400E-05,2.89980E-01
5.09440E-05,2.89160E-01
5.09480E-05,2.90801E-01
5.09520E-05,2.90801E-01
5.09560E-05,2.91621E-01
5.09600E-05,2.94082E-01
5.09640E-05,2.95723E-01
5.09680E-05,2.96543E-01
5.09720E-05,2.97363E-01
5.09760E-05,2.96543E-01
5.09800E-05,3.00645E-01
5.09840E-05,3.00645E-01
5.09880E-05,2.99004E-01
5.09920E-05,2.98184E-01
5.09960E-05,3.00645E-01
5.10000E-05,3.03926E-01
5.10040E-05,3.00645E-01
5.10080E-05,3.02285E-01
5.10120E-05,3.03926E-01
5.10160E-05,3.03926E-01
5.10200E-05,3.04746E-01
5.10240E-05,3.06387E-01
5.10280E-05,3.03926E-01
5.10320E-05,3.06387E-01
5.10360E-05,3.08848E-01
5.10400E-05,3.08027E-01
5.10440E-05,3.08027E-01
5.10480E-05,3.10488E-01
5.10520E-05,3.11309E-01
5.10560E-05,3.12129E-01
5.10600E-05,3.11309E-01
5.10640E-05,3.12129E-01
5.10680E-05,3.11309E-01
5.10720E-05,3.13770E-01
5.10760E-05,3.15410E-01
5.10800E-05,3.14590E-01
5.10840E-05,3.15410E-01
5.10880E-05,3.17051E-01
5.10920E-05,3.13770E-01
5.10960E-05,3.18691E-01
5.11000E-05,3.17051E-01
5.11040E-05,3.18691E-01
5.11080E-05,3.20332E-01
5.11120E-05,3.18691E-01
5.11160E-05,3.21152E-01
5.11200E-05,3.19512E-01
5.11240E-05,3.21973E-01
5.11280E-05,3.21152E-01
5.11320E-05,3.21152E-01
5.11360E-05,3.21973E-01
5.11400E-05,3.23613E-01
5.11440E-05,3.22793E-01
5.11480E-05,3.25254E-01
5.11520E-05,3.23613E-01
5.11560E-05,3.22793E-01
5.11600E-05,3.24434E-01
5.11640E-05,3.25254E-01
5.11680E-05,3.27715E-01
5.11720E-05,3.26895E-01
5.11760E-05,3.26895E-01
5.11800E-05,3.26895E-01
5.11840E-05,3.27715E-01
5.11880E-05,3.26895E-01
5.11920E-05,3.28535E-01
5.11960E-05,3.27715E-01
5.12000E-05,3.27715E-01
5.12040E-05,3.27715E-01
5.12080E-05,3.30176E-01
5.12120E-05,3.31816E-01
5.12160E-05,3.26074E-01
5.12200E-05,3.30996E-01
5.12240E-05,3.30996E-01
5.12280E-05,3.30996E-01
5.12320E-05,3.30996E-01
5.12360E-05,3.34277E-01
5.12400E-05,3.31816E-01
5.12440E-05,3.33457E-01
5.12480E-05,3.31816E-01
5.12520E-05,3.33457E-01
5.12560E-05,3.33457E-01
5.12600E-05,3.32637E-01
5.12640E-05,3.32637E-01
5.12680E-05,3.35098E-01
5.12720E-05,3.32637E-01
5.12760E-05,3.32637E-01
5.12800E-05,3.35098E-01
5.12840E-05,3.35918E-01
5.12880E-05,3.34277E-01
5.12920E-05,3.36738E-01
5.12960E-05,3.35918E-01
5.13000E-05,3.35918E-01
5.13040E-05,3.36738E-01
5.13080E-05,3.35918E-01
5.13120E-05,3.35918E-01
5.13160E-05,3.38379E-01
5.13200E-05,3.34277E-01
5.13240E-05,3.35098E-01
5.13280E-05,3.36738E-01
5.13320E-05,3.36738E-01
5.13360E-05,3.37559E-01
5.13400E-05,3.38379E-01
5.13440E-05,3.36738E-01
5.13480E-05,3.36738E-01
5.13520E-05,3.36738E-01
5.13560E-05,3.36738E-01
5.13600E-05,3.38379E-01
5.13640E-05,3.37559E-01
5.13680E-05,3.39199E-01
5.13720E-05,3.35098E-01
5.13760E-05,3.35918E-01
5.13800E-05,3.39199E-01
5.13840E-05,3.36738E-01
5.13880E-05,3.36738E-01
5.13920E-05,3.38379E-01
5.13960E-05,3.38379E-01
5.14000E-05,3.35098E-01
5.14040E-05,3.35918E-01
5.14080E-05,3.39199E-01
5.14120E-05,3.36738E-01
5.14160E-05,3.35918E-01
5.14200E-05,3.35098E-01
5.14240E-05,3.35918E-01
5.14280E-05,3.35098E-01
5.14320E-05,3.36738E-01
5.14360E-05,3.35098E-01
5.14400E-05,3.37559E-01
5.14440E-05,3.35918E-01
5.14480E-05,3.35098E-01
5.14520E-05,3.37559E-01
5.14560E-05,3.35918E-01
5.14600E-05,3.35918E-01
5.14640E-05,3.36738E-01
5.14680E-05,3.33457E-01
5.14720E-05,3.33457E-01
5.14760E-05,3.33457E-01
5.14800E-05,3.33457E-01
5.14840E-05,3.35098E-01
5.14880E-05,3.34277E-01
5.14920E-05,3.33457E-01
5.14960E-05,3.34277E-01
5.15000E-05,3.31816E-01
5.15040E-05,3.33457E-01
5.15080E-05,3.35098E-01
5.15120E-05,3.32637E-01
5.15160E-05,3.31816E-01
5.15200E-05,3.29355E-01
5.15240E-05,3.30996E-01
5.15280E-05,3.30176E-01
5.15320E-05,3.30176E-01
5.15360E-05,3.32637E-01
5.15400E-05,3.31816E-01
5.15440E-05,3.28535E-01
5.15480E-05,3.29355E-01
5.15520E-05,3.31816E-01
5.15560E-05,3.29355E-01
5.15600E-05,3.27715E-01
5.15640E-05,3.30176E-01
5.15680E-05,3.27715E-01
5.15720E-05,3.25254E-01
5.15760E-05,3.26074E-01
5.15800E-05,3.26074E-01
5.15840E-05,3.27715E-01
5.15880E-05,3.23613E-01
5.15920E-05,3.22793E-01
5.15960E-05,3.26074E-01
5.16000E-05,3.23613E-01
5.16040E-05,3.22793E-01
5.16080E-05,3.23613E-01
5.16120E-05,3.19512E-01
5.16160E-05,3.21973E-01
5.16200E-05,3.21152E-01
5.16240E-05,3.21973E-01
5.16280E-05,3.21152E-01
5.16320E-05,3.21973E-01
5.16360E-05,3.19512E-01
5.16400E-05,3.18691E-01
5.16440E-05,3.17051E-01
5.16480E-05,3.19512E-01
5.16520E-05,3.13770E-01
5.16560E-05,3.17871E-01
5.16600E-05,3.16230E-01
5.16640E-05,3.13770E-01
5.16680E-05,3.12129E-01
5.16720E-05,3.12949E-01
5.16760E-05,3.10488E-01
5.16800E-05,3.12129E-01
5.16840E-05,3.12949E-01
5.16880E-05,3.10488E-01
5.16920E-05,3.11309E-01
5.16960E-05,3.10488E-01
5.17000E-05,3.09668E-01
5.17040E-05,3.07207E-01
5.17080E-05,3.08848E-01
5.17120E-05,3.07207E-01
5.17160E-05,3.07207E-01
5.17200E-05,3.07207E-01
5.17240E-05,3.06387E-01
5.17280E-05,3.02285E-01
5.17320E-05,3.03926E-01
5.17360E-05,3.01465E-01
5.17400E-05,3.01465E-01
5.17440E-05,3.03105E-01
5.17480E-05,2.99004E-01
5.17520E-05,2.98184E-01
5.17560E-05,2.99824E-01
5.17600E-05,2.99004E-01
5.17640E-05,2.96543E-01
5.17680E-05,2.97363E-01
5.17720E-05,2.94082E-01
5.17760E-05,2.94902E-01
5.17800E-05,2.92441E-01
5.17840E-05,2.92441E-01
5.17880E-05,2.94082E-01
5.17920E-05,2.91621E-01
5.17960E-05,2.91621E-01
5.18000E-05,2.92441E-01
5.18040E-05,2.85879E-01
5.18080E-05,2.89160E-01
5.18120E-05,2.85879E-01
5.18160E-05,2.86699E-01
5.18200E-05,2.85059E-01
5.18240E-05,2.83418E-01
5.18280E-05,2.83418E-01
5.18320E-05,2.83418E-01
5.18360E-05,2.81777E-01
5.18400E-05,2.80137E-01
5.18440E-05,2.80957E-01
5.18480E-05,2.79316E-01
5.18520E-05,2.80137E-01
5.18560E-05,2.77676E-01
5.18600E-05,2.73574E-01
5.18640E-05,2.76035E-01
5.18680E-05,2.74395E-01
5.18720E-05,2.73574E-01
5.18760E-05,2.71113E-01
5.18800E-05,2.71113E-01
5.18840E-05,2.71113E-01
5.18880E-05,2.69473E-01
5.18920E-05,2.67012E-01
5.18960E-05,2.67832E-01
5.19000E-05,2.66191E-01
5.19040E-05,2.67832E-01
5.19080E-05,2.64551E-01
5.19120E-05,2.62090E-01
5.19160E-05,2.62090E-01
5.19200E-05,2.58809E-01
5.19240E-05,2.60449E-01
5.19280E-05,2.59629E-01
5.19320E-05,2.56348E-01
5.19360E-05,2.57988E-01
5.19400E-05,2.57168E-01
5.19440E-05,2.54707E-01
5.19480E-05,2.53066E-01
5.19520E-05,2.53066E-01
5.19560E-05,2.50605E-01
5.19600E-05,2.46504E-01
5.19640E-05,2.48965E-01
5.19680E-05,2.49785E-01
5.19720E-05,2.46504E-01
5.19760E-05,2.47324E-01
5.19800E-05,2.43223E-01
5.19840E-05,2.44043E-01
5.19880E-05,2.44043E-01
5.19920E-05,2.40762E-01
5.19960E-05,2.39121E-01
5.20000E-05,2.39941E-01
5.20040E-05,2.38301E-01
5.20080E-05,2.35020E-01
5.20120E-05,2.31738E-01
5.20160E-05,2.35840E-01
5.20200E-05,2.33379E-01
5.20240E-05,2.32559E-01
5.20280E-05,2.31738E-01
5.20320E-05,2.30918E-01
5.20360E-05,2.26816E-01
5.20400E-05,2.25996E-01
5.20440E-05,2.24355E-01
5.20480E-05,2.22715E-01
5.20520E-05,2.23535E-01
5.20560E-05,2.21895E-01
5.20600E-05,2.17793E-01
5.20640E-05,2.16973E-01
5.20680E-05,2.16973E-01
5.20720E-05,2.16152E-01
5.20760E-05,2.13691E-01
5.20800E-05,2.11230E-01
5.20840E-05,2.12871E-01
5.20880E-05,2.07949E-01
5.20920E-05,2.08770E-01
5.20960E-05,2.07129E-01
5.21000E-05,2.07129E-01
5.21040E-05,2.07129E-01
5.21080E-05,2.01387E-01
5.21120E-05,2.02207E-01
5.21160E-05,2.01387E-01
5.21200E-05,2.02207E-01
5.21240E-05,1.97285E-01
5.21280E-05,1.98105E-01
5.21320E-05,1.95645E-01
5.21360E-05,1.93184E-01
5.21400E-05,1.95645E-01
5.21440E-05,1.92363E-01
5.21480E-05,1.92363E-01
5.21520E-05,1.89082E-01
5.21560E-05,1.87441E-01
5.21600E-05,1.86621E-01
5.21640E-05,1.84160E-01
5.21680E-05,1.83340E-01
5.21720E-05,1.83340E-01
5.21760E-05,1.80879E-01
5.21800E-05,1.78418E-01
5.21840E-05,1.75957E-01
5.21880E-05,1.75957E-01
5.21920E-05,1.75957E-01
5.21960E-05,1.70215E-01
5.22000E-05,1.70215E-01
5.22040E-05,1.71855E-01
5.22080E-05,1.67754E-01
5.22120E-05,1.68574E-01
5.22160E-05,1.65293E-01
5.22200E-05,1.62832E-01
5.22240E-05,1.62012E-01
5.22280E-05,1.62012E-01
5.22320E-05,1.59551E-01
5.22360E-05,1.57090E-01
5.22400E-05,1.57910E-01
5.22440E-05,1.56270E-01
5.22480E-05,1.53809E-01
5.22520E-05,1.52988E-01
5.22560E-05,1.50527E-01
5.22600E-05,1.52988E-01
5.22640E-05,1.48066E-01
5.22680E-05,1.46426E-01
5.22720E-05,1.44785E-01
5.22760E-05,1.44785E-01
5.22800E-05,1.42324E-01
5.22840E-05,1.41504E-01
5.22880E-05,1.38223E-01
5.22920E-05,1.37402E-01
5.22960E-05,1.35762E-01
5.23000E-05,1.35762E-01
5.23040E-05,1.33301E-01
5.23080E-05,1.31660E-01
5.23120E-05,1.26738E-01
5.23160E-05,1.28379E-01
5.23200E-05,1.25918E-01
5.23240E-05,1.23457E-01
5.23280E-05,1.25098E-01
5.23320E-05,1.18535E-01
5.23360E-05,1.19355E-01
5.23400E-05,1.18535E-01
5.23440E-05,1.15254E-01
5.23480E-05,1.16895E-01
5.23520E-05,1.13613E-01
5.23560E-05,1.11152E-01
5.23600E-05,1.11152E-01
5.23640E-05,1.09512E-01
5.23680E-05,1.07051E-01
5.23720E-05,1.07051E-01
5.23760E-05,1.02949E-01
5.23800E-05,1.04590E-01
5.23840E-05,9.96680E-02
5.23880E-05,9.80273E-02
5.23920E-05,1.00488E-01
5.23960E-05,9.47461E-02
5.24000E-05,9.31055E-02
5.24040E-05,9.31055E-02
5.24080E-05,8.81836E-02
5.24120E-05,8.98242E-02
5.24160E-05,8.81836E-02
5.24200E-05,8.49023E-02
5.24240E-05,8.49023E-02
5.24280E-05,8.08008E-02
5.24320E-05,7.83398E-02
5.24360E-05,8.16211E-02
5.24400E-05,7.42383E-02
5.24440E-05,7.75195E-02
5.24480E-05,7.25977E-02
5.24520E-05,7.17773E-02
5.24560E-05,7.09570E-02
5.24600E-05,6.68555E-02
5.24640E-05,6.84961E-02
5.24680E-05,6.84961E-02
5.24720E-05,6.35742E-02
5.24760E-05,6.52148E-02
5.24800E-05,6.11133E-02
5.24840E-05,5.94727E-02
5.24880E-05,5.94727E-02
5.24920E-05,5.61914E-02
5.24960E-05,5.45508E-02
5.25000E-05,5.29102E-02
5.25040E-05,5.12695E-02
5.25080E-05,4.96289E-02
5.25120E-05,4.63477E-02
5.25160E-05,4.22461E-02
5.25200E-05,4.55273E-02
5.25240E-05,4.22461E-02
5.25280E-05,3.97852E-02
5.25320E-05,4.06055E-02
5.25360E-05,3.48633E-02
5.25400E-05,3.73242E-02
5.25440E-05,3.24023E-02
5.25480E-05,2.99414E-02
5.25520E-05,3.32227E-02
5.25560E-05,3.07617E-02
5.25600E-05,2.74805E-02
5.25640E-05,2.91211E-02
5.25680E-05,2.50195E-02
5.25720E-05,2.33789E-02
5.25760E-05,2.33789E-02
5.25800E-05,1.92773E-02
5.25840E-05,1.92773E-02
5.25880E-05,1.68164E-02
5.25920E-05,1.43555E-02
5.25960E-05,1.18945E-02
5.26000E-05,1.27148E-02
5.26040E-05,9.43359E-03
5.26080E-05,7.79297E-03
5.26120E-05,8.61328E-03
5.26160E-05,3.69141E-03
5.26200E-05,2.87109E-03
5.26240E-05,4.10156E-04
5.26280E-05,2.87109E-03
5.26320E-05,-2.87109E-03
5.26360E-05,-6.15234E-03
5.26400E-05,-4.51172E-03
5.26440E-05,-8.61328E-03
5.26480E-05,-6.97266E-03
5.26520E-05,-8.61328E-03
5.26560E-05,-1.35352E-02
5.26600E-05,-1.43555E-02
5.26640E-05,-1.51758E-02
5.26680E-05,-1.84570E-02
5.26720E-05,-1.68164E-02
5.26760E-05,-2.17383E-02
5.26800E-05,-2.25586E-02
5.26840E-05,-2.33789E-02
5.26880E-05,-2.74805E-02
5.26920E-05,-2.58398E-02
5.26960E-05,-2.66602E-02
5.27000E-05,-2.74805E-02
5.27040E-05,-3.15820E-02
5.27080E-05,-3.40430E-02
5.27120E-05,-3.56836E-02
5.27160E-05,-3.65039E-02
5.27200E-05,-4.14258E-02
5.27240E-05,-3.89648E-02
5.27280E-05,-4.47070E-02
5.27320E-05,-4.38867E-02
5.27360E-05,-4.30664E-02
5.27400E-05,-4.88086E-02
5.27440E-05,-4.55273E-02
5.27480E-05,-5.04492E-02
5.27520E-05,-5.20898E-02
5.27560E-05,-5.29102E-02
5.27600E-05,-5.45508E-02
5.27640E-05,-5.70117E-02
5.27680E-05,-5.70117E-02
5.27720E-05,-6.19336E-02
5.27760E-05,-6.27539E-02
5.27800E-05,-6.68555E-02
5.27840E-05,-6.68555E-02
5.27880E-05,-6.84961E-02
5.27920E-05,-6.76758E-02
5.27960E-05,-7.09570E-02
5.28000E-05,-7.42383E-02
5.28040E-05,-7.42383E-02
5.28080E-05,-7.83398E-02
5.28120E-05,-7.83398E-02
5.28160E-05,-7.99805E-02
5.28200E-05,-8.16211E-02
5.28240E-05,-8.08008E-02
5.28280E-05,-8.57227E-02
5.28320E-05,-8.40820E-02
5.28360E-05,-8.65430E-02
5.28400E-05,-8.90039E-02
5.28440E-05,-9.06445E-02
5.28480E-05,-8.98242E-02
5.28520E-05,-9.47461E-02
5.28560E-05,-9.72070E-02
5.28600E-05,-9.63867E-02
5.28640E-05,-9.88477E-02
5.28680E-05,-1.02129E-01
5.28720E-05,-1.02129E-01
5.28760E-05,-1.06230E-01
5.28800E-05,-1.08691E-01
5.28840E-05,-1.08691E-01
5.28880E-05,-1.05410E-01
5.28920E-05,-1.10332E-01
5.28960E-05,-1.10332E-01
5.29000E-05,-1.12793E-01
5.29040E-05,-1.13613E-01
5.29080E-05,-1.16895E-01
5.29120E-05,-1.16074E-01
5.29160E-05,-1.19355E-01
5.29200E-05,-1.19355E-01
5.29240E-05,-1.23457E-01
5.29280E-05,-1.24277E-01
5.29320E-05,-1.26738E-01
5.29360E-05,-1.28379E-01
5.29400E-05,-1.26738E-01
5.29440E-05,-1.32480E-01
5.29480E-05,-1.30020E-01
5.29520E-05,-1.33301E-01
5.29560E-05,-1.33301E-01
5.29600E-05,-1.36582E-01
5.29640E-05,-1.38223E-01
5.29680E-05,-1.39863E-01
