in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
6.50E+01,1.905E+02,-7.110E+01,1.786E+02,2.500E+00
6.60E+01,1.995E+02,-6.698E+01,1.785E+02,2.500E+00
6.70E+01,2.089E+02,-6.631E+01,1.768E+02,2.500E+00
6.80E+01,2.188E+02,-6.436E+01,1.536E+02,2.500E+00
6.90E+01,2.291E+02,-6.701E+01,-1.625E+02,2.500E+00
7.00E+01,2.399E+02,-6.616E+01,1.487E+02,2.500E+00
7.10E+01,2.512E+02,-6.823E+01,1.413E+02,2.500E+00
7.20E+01,2.630E+02,-6.683E+01,1.444E+02,2.500E+00
7.30E+01,2.754E+02,-6.636E+01,1.265E+02,2.500E+00
7.40E+01,2.884E+02,-6.835E+01,1.471E+02,2.500E+00
7.50E+01,3.020E+02,-6.498E+01,1.633E+02,2.500E+00
7.60E+01,3.162E+02,-6.686E+01,1.776E+02,2.500E+00
7.70E+01,3.311E+02,-6.657E+01,1.437E+02,2.500E+00
7.80E+01,3.467E+02,-6.631E+01,1.417E+02,2.500E+00
7.90E+01,3.631E+02,-6.406E+01,1.604E+02,2.500E+00
8.00E+01,3.802E+02,-6.716E+01,1.278E+02,2.500E+00
8.10E+01,3.981E+02,-7.753E+01,-1.430E+02,2.500E+00
8.20E+01,4.169E+02,-6.778E+01,1.153E+02,2.500E+00
8.30E+01,4.365E+02,-6.224E+01,1.029E+02,2.500E+00
8.40E+01,4.571E+02,-6.440E+01,1.265E+02,2.500E+00
8.50E+01,4.786E+02,-6.587E+01,1.474E+02,2.500E+00
8.60E+01,5.012E+02,-6.233E+01,1.384E+02,2.500E+00
8.70E+01,5.248E+02,-6.391E+01,1.200E+02,2.500E+00
8.80E+01,5.495E+02,-7.156E+01,1.181E+02,2.500E+00
8.90E+01,5.754E+02,-6.886E+01,1.129E+02,2.500E+00
9.00E+01,6.026E+02,-6.515E+01,1.176E+02,2.500E+00
9.10E+01,6.310E+02,-6.775E+01,1.432E+02,2.500E+00
9.20E+01,6.607E+02,-7.532E+01,1.724E+02,2.500E+00
9.30E+01,6.918E+02,-6.433E+01,1.578E+02,2.500E+00
9.40E+01,7.244E+02,-6.113E+01,1.444E+02,2.500E+00
9.50E+01,7.586E+02,-6.205E+01,1.172E+02,2.500E+00
9.60E+01,7.943E+02,-6.670E+01,8.782E+01,2.500E+00
9.70E+01,8.318E+02,-6.602E+01,1.449E+02,2.500E+00
9.80E+01,8.710E+02,-6.674E+01,1.216E+02,2.500E+00
9.90E+01,9.120E+02,-6.475E+01,1.465E+02,2.500E+00
1.00E+02,9.550E+02,-6.287E+01,1.240E+02,2.500E+00
1.01E+02,1.000E+03,-6.482E+01,1.074E+02,2.500E+00
1.02E+02,1.047E+03,-6.123E+01,1.037E+02,2.500E+00
1.03E+02,1.096E+03,-6.374E+01,1.007E+02,2.500E+00
1.04E+02,1.148E+03,-6.513E+01,9.408E+01,2.500E+00
1.05E+02,1.202E+03,-6.754E+01,1.112E+02,2.500E+00
1.06E+02,1.259E+03,-6.160E+01,1.139E+02,2.500E+00
1.07E+02,1.318E+03,-6.513E+01,9.156E+01,2.500E+00
1.08E+02,1.380E+03,-6.635E+01,8.629E+01,2.500E+00
1.09E+02,1.445E+03,-6.147E+01,9.760E+01,2.500E+00
1.10E+02,1.514E+03,-6.353E+01,1.043E+02,2.500E+00
1.11E+02,1.585E+03,-6.130E+01,8.166E+01,2.500E+00
1.12E+02,1.660E+03,-6.279E+01,1.122E+02,2.500E+00
1.13E+02,1.738E+03,-6.293E+01,9.665E+01,2.500E+00
1.14E+02,1.820E+03,-6.111E+01,7.976E+01,2.500E+00
1.15E+02,1.905E+03,-6.002E+01,1.058E+02,2.500E+00
1.16E+02,1.995E+03,-6.039E+01,7.592E+01,2.500E+00
1.17E+02,2.089E+03,-5.979E+01,8.555E+01,2.500E+00
1.18E+02,2.188E+03,-6.085E+01,9.297E+01,2.500E+00
1.19E+02,2.291E+03,-6.085E+01,9.863E+01,2.500E+00
1.20E+02,2.399E+03,-5.982E+01,9.024E+01,2.500E+00
1.21E+02,2.512E+03,-5.737E+01,7.251E+01,2.500E+00
1.22E+02,2.630E+03,-5.884E+01,8.456E+01,2.500E+00
1.23E+02,2.754E+03,-5.949E+01,8.892E+01,2.500E+00
1.24E+02,2.884E+03,-5.854E+01,8.222E+01,2.500E+00
1.25E+02,3.020E+03,-5.750E+01,7.599E+01,2.500E+00
1.26E+02,3.162E+03,-5.850E+01,8.195E+01,2.500E+00
1.27E+02,3.311E+03,-5.796E+01,7.759E+01,2.500E+00
1.28E+02,3.467E+03,-5.694E+01,7.698E+01,2.500E+00
1.29E+02,3.631E+03,-5.843E+01,7.486E+01,2.500E+00
1.30E+02,3.802E+03,-5.642E+01,7.842E+01,2.500E+00
1.31E+02,3.981E+03,-5.745E+01,7.675E+01,2.500E+00
1.32E+02,4.169E+03,-5.654E+01,7.309E+01,2.500E+00
1.33E+02,4.365E+03,-5.541E+01,7.484E+01,2.500E+00
1.34E+02,4.571E+03,-5.464E+01,7.396E+01,2.500E+00
1.35E+02,4.786E+03,-5.571E+01,7.530E+01,2.500E+00
1.36E+02,5.012E+03,-5.682E+01,7.156E+01,2.500E+00
1.37E+02,5.248E+03,-5.487E+01,7.425E+01,2.500E+00
1.38E+02,5.495E+03,-5.362E+01,7.170E+01,2.500E+00
1.39E+02,5.754E+03,-5.488E+01,7.398E+01,2.500E+00
1.40E+02,6.026E+03,-5.413E+01,7.048E+01,2.500E+00
1.41E+02,6.310E+03,-5.328E+01,7.220E+01,2.500E+00
1.42E+02,6.607E+03,-5.396E+01,7.337E+01,2.500E+00
1.43E+02,6.918E+03,-5.308E+01,6.691E+01,2.500E+00
1.44E+02,7.244E+03,-5.241E+01,7.297E+01,2.500E+00
1.45E+02,7.586E+03,-5.280E+01,7.038E+01,2.500E+00
1.46E+02,7.943E+03,-5.178E+01,6.617E+01,2.500E+00
1.47E+02,8.318E+03,-5.216E+01,6.903E+01,2.500E+00
1.48E+02,8.710E+03,-5.186E+01,6.822E+01,2.500E+00
1.49E+02,9.120E+03,-5.125E+01,6.451E+01,2.500E+00
1.50E+02,9.550E+03,-5.051E+01,6.803E+01,2.500E+00
1.51E+02,1.000E+04,-5.069E+01,6.587E+01,2.500E+00
